"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","area_ha","year"
"29","2920205","NORDESTE","BA","BAHIA","MALHADA","CERRADO","0","0","197171.70000000001","105105.19622455","2017"
"31","3138807","SUDESTE","MG","MINAS GERAIS","LUZ","CERRADO","0","0","117165.89999999999","68259.07337260","2017"
"35","3528809","SUDESTE","SP","SÃO PAULO","MARACAÍ","CERRADO","0","0","53349.80000000000","554.97132518","2017"
"21","2106359","NORDESTE","MA","MARANHÃO","MARAJÁ DO SENA","CERRADO","0","0","140259.29999999999","34995.08317734","2017"
"50","5005400","CENTRO-OESTE","MS","MATO GROSSO DO SUL","MARACAJU","CERRADO","0","0","529918.40000000002","86070.65862300","2017"
"52","5212808","CENTRO-OESTE","GO","GOIÁS","MARA ROSA","CERRADO","0","0","168784.20000000001","100503.80521489","2017"
"31","3139706","SUDESTE","MG","MINAS GERAIS","MARAVILHAS","CERRADO","0","0","26160.40000000000","14028.95141170","2017"
"35","3529005","SUDESTE","SP","SÃO PAULO","MARÍLIA","CERRADO","0","0","117051.50000000000","1753.70369795","2017"
"35","3529302","SUDESTE","SP","SÃO PAULO","MATÃO","CERRADO","0","0","52489.90000000000","1826.13946720","2017"
"31","3140506","SUDESTE","MG","MINAS GERAIS","MARTINHO CAMPOS","CERRADO","0","0","105841.80000000000","46254.41749951","2017"
"52","5212907","CENTRO-OESTE","GO","GOIÁS","MARZAGÃO","CERRADO","0","0","22242.80000000000","7328.98350670","2017"
"35","3529203","SUDESTE","SP","SÃO PAULO","MARTINÓPOLIS","CERRADO","0","0","125356.39999999999","23601.76611197","2017"
"22","2206100","NORDESTE","PI","PIAUÍ","MATIAS OLÍMPIO","CERRADO","0","0","22637.50000000000","697.42157885","2017"
"31","3140852","SUDESTE","MG","MINAS GERAIS","MATIAS CARDOSO","CERRADO","0","0","194059.79999999999","37031.81588816","2017"
"52","5213004","CENTRO-OESTE","GO","GOIÁS","MAURILÂNDIA","CERRADO","0","0","38969.70000000000","4074.81836601","2017"
"31","3141207","SUDESTE","MG","MINAS GERAIS","MATUTINA","CERRADO","0","0","26095.70000000000","15072.23841112","2017"
"31","3141108","SUDESTE","MG","MINAS GERAIS","MATOZINHOS","CERRADO","0","0","25228.00000000000","10250.42014687","2017"
"31","3141009","SUDESTE","MG","MINAS GERAIS","MATO VERDE","CERRADO","0","0","47224.50000000000","24745.68343696","2017"
"35","3529609","SUDESTE","SP","SÃO PAULO","MERIDIANO","CERRADO","0","0","22819.90000000000","3913.48994427","2017"
"52","5212956","CENTRO-OESTE","GO","GOIÁS","MATRINCHÃ","CERRADO","0","0","115089.39999999999","75010.78587827","2017"
"50","5004403","CENTRO-OESTE","MS","MATO GROSSO DO SUL","INOCÊNCIA","CERRADO","0","0","577602.80000000005","388661.49796956","2017"
"22","2206209","NORDESTE","PI","PIAUÍ","MIGUEL ALVES","CERRADO","0","0","139371.39999999999","4139.27557373","2017"
"35","3529708","SUDESTE","SP","SÃO PAULO","MIGUELÓPOLIS","CERRADO","0","0","82080.39999999999","1264.25480779","2017"
"52","5213087","CENTRO-OESTE","GO","GOIÁS","MINAÇU","CERRADO","0","0","286073.50000000000","54179.21147018","2017"
"52","5213053","CENTRO-OESTE","GO","GOIÁS","MIMOSO DE GOIÁS","CERRADO","0","0","138691.50000000000","42280.18538085","2017"
"31","3142007","SUDESTE","MG","MINAS GERAIS","MIRABELA","CERRADO","0","0","72327.80000000000","18520.61093911","2017"
"31","3141801","SUDESTE","MG","MINAS GERAIS","MINAS NOVAS","CERRADO","0","0","181239.79999999999","24296.38963487","2017"
"35","3529807","SUDESTE","SP","SÃO PAULO","MINEIROS DO TIETÊ","CERRADO","0","0","21324.20000000000","1009.81711215","2017"
"35","3530300","SUDESTE","SP","SÃO PAULO","MIRASSOL","CERRADO","0","0","24322.80000000000","881.69423246","2017"
"31","3141306","SUDESTE","MG","MINAS GERAIS","MEDEIROS","CERRADO","0","0","94643.70000000000","41128.96486568","2017"
"35","3530409","SUDESTE","SP","SÃO PAULO","MIRASSOLÂNDIA","CERRADO","0","0","16612.50000000000","4491.59229423","2017"
"31","3142254","SUDESTE","MG","MINAS GERAIS","MIRAVÂNIA","CERRADO","0","0","60212.80000000000","12739.20521853","2017"
"50","5005608","CENTRO-OESTE","MS","MATO GROSSO DO SUL","MIRANDA","CERRADO","0","0","547536.69999999995","116680.22116108","2017"
"35","3530805","SUDESTE","SP","SÃO PAULO","MOGI MIRIM","CERRADO","0","0","49770.80000000000","6932.04191836","2017"
"35","3530706","SUDESTE","SP","SÃO PAULO","MOGI GUAÇU","CERRADO","0","0","81275.30000000000","6971.93088136","2017"
"31","3142403","SUDESTE","MG","MINAS GERAIS","MOEMA","CERRADO","0","0","20270.50000000000","11415.51683284","2017"
"35","3530508","SUDESTE","SP","SÃO PAULO","MOCOCA","CERRADO","0","0","85515.60000000001","7961.20965285","2017"
"52","5213400","CENTRO-OESTE","GO","GOIÁS","MOIPORÁ","CERRADO","0","0","46062.40000000000","26281.84831161","2017"
"35","3531308","SUDESTE","SP","SÃO PAULO","MONTE ALTO","CERRADO","0","0","34695.00000000000","2729.46284193","2017"
"35","3531407","SUDESTE","SP","SÃO PAULO","MONTE APRAZÍVEL","CERRADO","0","0","49555.90000000000","3802.58253909","2017"
"31","3142502","SUDESTE","MG","MINAS GERAIS","MONJOLOS","CERRADO","0","0","65091.10000000000","17903.66861219","2017"
"31","3142700","SUDESTE","MG","MINAS GERAIS","MONTALVÂNIA","CERRADO","0","0","150375.50000000000","44254.19014667","2017"
"35","3531506","SUDESTE","SP","SÃO PAULO","MONTE AZUL PAULISTA","CERRADO","0","0","26346.20000000000","56.81284173","2017"
"52","5213103","CENTRO-OESTE","GO","GOIÁS","MINEIROS","CERRADO","0","0","903876.90000000002","324847.44461860","2017"
"52","5213509","CENTRO-OESTE","GO","GOIÁS","MONTE ALEGRE DE GOIÁS","CERRADO","0","0","311980.79999999999","99680.78377732","2017"
"31","3142908","SUDESTE","MG","MINAS GERAIS","MONTE AZUL","CERRADO","0","0","100129.60000000001","30796.80881189","2017"
"31","3143450","SUDESTE","MG","MINAS GERAIS","MONTEZUMA","CERRADO","0","0","113041.89999999999","4959.01023850","2017"
"31","3143203","SUDESTE","MG","MINAS GERAIS","MONTE SANTO DE MINAS","CERRADO","0","0","59463.20000000000","11063.82302092","2017"
"52","5213756","CENTRO-OESTE","GO","GOIÁS","MONTIVIDIU","CERRADO","0","0","186972.79999999999","20366.36256118","2017"
"52","5213772","CENTRO-OESTE","GO","GOIÁS","MONTIVIDIU DO NORTE","CERRADO","0","0","133299.60000000001","59762.75984198","2017"
"29","2921609","NORDESTE","BA","BAHIA","MORPARÁ","CERRADO","0","0","209387.20000000001","246.79988376","2017"
"35","3531902","SUDESTE","SP","SÃO PAULO","MORRO AGUDO","CERRADO","0","0","138812.70000000001","1673.97627462","2017"
"22","2206654","NORDESTE","PI","PIAUÍ","MORRO CABEÇA NO TEMPO","CERRADO","0","0","211693.60000000001","0.00000000","2017"
"21","2107100","NORDESTE","MA","MARANHÃO","MORROS","CERRADO","0","0","171517.10000000001","7786.26761435","2017"
"31","3143708","SUDESTE","MG","MINAS GERAIS","MORRO DO PILAR","CERRADO","0","0","47754.80000000000","4823.59712083","2017"
"31","3143500","SUDESTE","MG","MINAS GERAIS","MORADA NOVA DE MINAS","CERRADO","0","0","208427.50000000000","82049.57608649","2017"
"31","3143609","SUDESTE","MG","MINAS GERAIS","MORRO DA GARÇA","CERRADO","0","0","41477.20000000000","24458.28884158","2017"
"52","5213855","CENTRO-OESTE","GO","GOIÁS","MORRO AGUDO DE GOIÁS","CERRADO","0","0","28261.60000000000","19199.63114497","2017"
"35","3532058","SUDESTE","SP","SÃO PAULO","MOTUCA","CERRADO","0","0","22870.00000000000","422.81806279","2017"
"31","3142809","SUDESTE","MG","MINAS GERAIS","MONTE ALEGRE DE MINAS","CERRADO","0","0","259595.70000000001","94130.58685288","2017"
"31","3143302","SUDESTE","MG","MINAS GERAIS","MONTES CLAROS","CERRADO","0","0","356894.09999999998","138768.24170288","2017"
"22","2206696","NORDESTE","PI","PIAUÍ","MURICI DOS PORTELAS","CERRADO","0","0","48056.70000000000","770.99043854","2017"
"31","3143104","SUDESTE","MG","MINAS GERAIS","MONTE CARMELO","CERRADO","0","0","134303.50000000000","49662.85548894","2017"
"52","5213905","CENTRO-OESTE","GO","GOIÁS","MOSSÂMEDES","CERRADO","0","0","68445.20000000000","43235.30251438","2017"
"35","3532157","SUDESTE","SP","SÃO PAULO","NANTES","CERRADO","0","0","28664.70000000000","3160.10770450","2017"
"52","5214051","CENTRO-OESTE","GO","GOIÁS","MUNDO NOVO","CERRADO","0","0","214665.10000000001","143168.03144074","2017"
"29","2922250","NORDESTE","BA","BAHIA","MUQUÉM DO SÃO FRANCISCO","CERRADO","0","0","385317.59999999998","92597.97656597","2017"
"52","5213707","CENTRO-OESTE","GO","GOIÁS","MONTES CLAROS DE GOIÁS","CERRADO","0","0","290384.79999999999","179336.61023010","2017"
"52","5214002","CENTRO-OESTE","GO","GOIÁS","MOZARLÂNDIA","CERRADO","0","0","173436.39999999999","120234.53771974","2017"
"31","3144375","SUDESTE","MG","MINAS GERAIS","NATALÂNDIA","CERRADO","0","0","46866.00000000000","20133.74005356","2017"
"52","5214101","CENTRO-OESTE","GO","GOIÁS","MUTUNÓPOLIS","CERRADO","0","0","95587.50000000000","58371.37737301","2017"
"22","2206720","NORDESTE","PI","PIAUÍ","NAZÁRIA","CERRADO","0","0","36358.90000000000","52.68537787","2017"
"52","5214507","CENTRO-OESTE","GO","GOIÁS","NERÓPOLIS","CERRADO","0","0","20421.70000000000","8552.07203497","2017"
"31","3144607","SUDESTE","MG","MINAS GERAIS","NEPOMUCENO","CERRADO","0","0","58255.30000000000","44.60769266","2017"
"35","3532603","SUDESTE","SP","SÃO PAULO","NHANDEARA","CERRADO","0","0","43615.90000000000","4261.31853733","2017"
"52","5214408","CENTRO-OESTE","GO","GOIÁS","NAZÁRIO","CERRADO","0","0","26910.30000000000","15292.80734324","2017"
"51","5106000","CENTRO-OESTE","MT","MATO GROSSO","NORTELÂNDIA","CERRADO","0","0","135360.39999999999","14750.68958079","2017"
"51","5105903","CENTRO-OESTE","MT","MATO GROSSO","NOBRES","CERRADO","0","0","391185.00000000000","92719.57382388","2017"
"51","5106109","CENTRO-OESTE","MT","MATO GROSSO","NOSSA SENHORA DO LIVRAMENTO","CERRADO","0","0","493471.29999999999","85308.21127419","2017"
"52","5214705","CENTRO-OESTE","GO","GOIÁS","NOVA AMÉRICA","CERRADO","0","0","21202.50000000000","13241.22387761","2017"
"52","5214804","CENTRO-OESTE","GO","GOIÁS","NOVA AURORA","CERRADO","0","0","30265.50000000000","17706.28856579","2017"
"52","5214606","CENTRO-OESTE","GO","GOIÁS","NIQUELÂNDIA","CERRADO","0","0","984324.69999999995","209218.93776938","2017"
"35","3532827","SUDESTE","SP","SÃO PAULO","NOVA CAMPINA","CERRADO","0","0","38537.50000000000","569.67365291","2017"
"35","3532900","SUDESTE","SP","SÃO PAULO","NOVA EUROPA","CERRADO","0","0","16025.00000000000","169.93301430","2017"
"51","5106208","CENTRO-OESTE","MT","MATO GROSSO","NOVA BRASILÂNDIA","CERRADO","0","0","327886.09999999998","104622.70898449","2017"
"35","3533007","SUDESTE","SP","SÃO PAULO","NOVA GRANADA","CERRADO","0","0","53179.60000000000","7416.55192349","2017"
"52","5214861","CENTRO-OESTE","GO","GOIÁS","NOVA GLÓRIA","CERRADO","0","0","41295.30000000000","22246.68414516","2017"
"51","5106182","CENTRO-OESTE","MT","MATO GROSSO","NOVA LACERDA","CERRADO","0","0","479317.29999999999","4301.80197916","2017"
"52","5214879","CENTRO-OESTE","GO","GOIÁS","NOVA IGUAÇU DE GOIÁS","CERRADO","0","0","62844.40000000000","32539.80847953","2017"
"51","5108907","CENTRO-OESTE","MT","MATO GROSSO","NOVA MARINGÁ","CERRADO","0","0","1155598.69999999995","11.31140914","2017"
"35","3533403","SUDESTE","SP","SÃO PAULO","NOVA ODESSA","CERRADO","0","0","7378.80000000000","171.23080177","2017"
"51","5106174","CENTRO-OESTE","MT","MATO GROSSO","NOVA NAZARÉ","CERRADO","0","0","403750.09999999998","72431.75796763","2017"
"31","3145059","SUDESTE","MG","MINAS GERAIS","NOVA PORTEIRINHA","CERRADO","0","0","12094.30000000000","1995.62862962","2017"
"51","5106224","CENTRO-OESTE","MT","MATO GROSSO","NOVA MUTUM","CERRADO","0","0","953206.40000000002","65884.80945019","2017"
"31","3145000","SUDESTE","MG","MINAS GERAIS","NOVA PONTE","CERRADO","0","0","111101.10000000001","18092.12660961","2017"
"31","3136603","SUDESTE","MG","MINAS GERAIS","NOVA UNIÃO","CERRADO","0","0","17213.10000000000","3566.93926415","2017"
"52","5215009","CENTRO-OESTE","GO","GOIÁS","NOVA VENEZA","CERRADO","0","0","12337.70000000000","7100.88659857","2017"
"51","5106240","CENTRO-OESTE","MT","MATO GROSSO","NOVA UBIRATÃ","CERRADO","0","0","1250011.39999999991","138.09989361","2017"
"17","1715150","NORTE","TO","TOCANTINS","NOVO ALEGRE","CERRADO","0","0","20010.40000000000","1.13328813","2017"
"31","3145208","SUDESTE","MG","MINAS GERAIS","NOVA SERRANA","CERRADO","0","0","28247.20000000000","16810.52265648","2017"
"52","5214903","CENTRO-OESTE","GO","GOIÁS","NOVA ROMA","CERRADO","0","0","213596.00000000000","57353.44875504","2017"
"52","5215231","CENTRO-OESTE","GO","GOIÁS","NOVO GAMA","CERRADO","0","0","19499.20000000000","5728.41330528","2017"
"35","3533502","SUDESTE","SP","SÃO PAULO","NOVO HORIZONTE","CERRADO","0","0","93174.30000000000","15.58685375","2017"
"50","5006200","CENTRO-OESTE","MS","MATO GROSSO DO SUL","NOVA ANDRADINA","CERRADO","0","0","477600.20000000001","244484.74312159","2017"
"50","5006002","CENTRO-OESTE","MS","MATO GROSSO DO SUL","NOVA ALVORADA DO SUL","CERRADO","0","0","401932.29999999999","179079.48351209","2017"
"52","5215207","CENTRO-OESTE","GO","GOIÁS","NOVO BRASIL","CERRADO","0","0","64995.40000000000","44509.59424769","2017"
"51","5106315","CENTRO-OESTE","MT","MATO GROSSO","NOVO SANTO ANTÔNIO","CERRADO","0","0","439379.59999999998","9508.48237009","2017"
"31","3145372","SUDESTE","MG","MINAS GERAIS","NOVORIZONTE","CERRADO","0","0","27161.00000000000","1149.11603013","2017"
"35","3533601","SUDESTE","SP","SÃO PAULO","NUPORANGA","CERRADO","0","0","34826.50000000000","434.49316365","2017"
"35","3533700","SUDESTE","SP","SÃO PAULO","OCAUÇU","CERRADO","0","0","30103.60000000000","3810.07104045","2017"
"52","5215256","CENTRO-OESTE","GO","GOIÁS","NOVO PLANALTO","CERRADO","0","0","124296.39999999999","76143.88707383","2017"
"35","3533809","SUDESTE","SP","SÃO PAULO","ÓLEO","CERRADO","0","0","19893.80000000000","251.68886801","2017"
"35","3533908","SUDESTE","SP","SÃO PAULO","OLÍMPIA","CERRADO","0","0","80255.50000000000","1564.30936068","2017"
"31","3145455","SUDESTE","MG","MINAS GERAIS","OLHOS-D'ÁGUA","CERRADO","0","0","209207.79999999999","18859.29753201","2017"
"31","3145802","SUDESTE","MG","MINAS GERAIS","ONÇA DE PITANGUI","CERRADO","0","0","24697.60000000000","152.65755754","2017"
"35","3534005","SUDESTE","SP","SÃO PAULO","ONDA VERDE","CERRADO","0","0","24294.60000000000","2689.87907128","2017"
"35","3534203","SUDESTE","SP","SÃO PAULO","ORINDIÚVA","CERRADO","0","0","24737.80000000000","339.11634002","2017"
"35","3534302","SUDESTE","SP","SÃO PAULO","ORLÂNDIA","CERRADO","0","0","29176.50000000000","607.94183761","2017"
"35","3534500","SUDESTE","SP","SÃO PAULO","OSCAR BRESSANE","CERRADO","0","0","22213.00000000000","62.04328907","2017"
"51","5106257","CENTRO-OESTE","MT","MATO GROSSO","NOVA XAVANTINA","CERRADO","0","0","553039.30000000005","272188.88902831","2017"
"52","5215405","CENTRO-OESTE","GO","GOIÁS","OURO VERDE DE GOIÁS","CERRADO","0","0","20876.90000000000","12653.20471493","2017"
"52","5215306","CENTRO-OESTE","GO","GOIÁS","ORIZONA","CERRADO","0","0","197288.39999999999","84886.99010769","2017"
"51","5106281","CENTRO-OESTE","MT","MATO GROSSO","NOVO SÃO JOAQUIM","CERRADO","0","0","523129.70000000001","207171.71959425","2017"
"50","5005806","CENTRO-OESTE","MS","MATO GROSSO DO SUL","NIOAQUE","CERRADO","0","0","392379.00000000000","241126.84875425","2017"
"31","3146255","SUDESTE","MG","MINAS GERAIS","PADRE CARVALHO","CERRADO","0","0","44627.50000000000","3283.99902359","2017"
"52","5215504","CENTRO-OESTE","GO","GOIÁS","OUVIDOR","CERRADO","0","0","41378.20000000000","20049.79045197","2017"
"31","3146552","SUDESTE","MG","MINAS GERAIS","PAI PEDRO","CERRADO","0","0","83980.50000000000","5369.30080858","2017"
"31","3146404","SUDESTE","MG","MINAS GERAIS","PAINEIRAS","CERRADO","0","0","63730.90000000000","33688.50983065","2017"
"31","3146503","SUDESTE","MG","MINAS GERAIS","PAINS","CERRADO","0","0","42186.20000000000","21025.01275756","2017"
"35","3535002","SUDESTE","SP","SÃO PAULO","PALESTINA","CERRADO","0","0","69770.10000000001","13379.66729036","2017"
"29","2923407","NORDESTE","BA","BAHIA","PALMAS DE MONTE ALTO","CERRADO","0","0","256281.79999999999","42049.74698100","2017"
"22","2207504","NORDESTE","PI","PIAUÍ","PALMEIRAIS","CERRADO","0","0","149917.89999999999","231.97183097","2017"
"52","5215603","CENTRO-OESTE","GO","GOIÁS","PADRE BERNARDO","CERRADO","0","0","313917.50000000000","93526.84891488","2017"
"52","5215801","CENTRO-OESTE","GO","GOIÁS","PALMELO","CERRADO","0","0","5895.90000000000","3381.61801075","2017"
"35","3535309","SUDESTE","SP","SÃO PAULO","PALMITAL","CERRADO","0","0","54840.70000000000","19.17117777","2017"
"31","3146909","SUDESTE","MG","MINAS GERAIS","PAPAGAIOS","CERRADO","0","0","55357.70000000000","29184.61244449","2017"
"35","3536257","SUDESTE","SP","SÃO PAULO","PARISI","CERRADO","0","0","8473.70000000000","0.00000000","2017"
"52","5215900","CENTRO-OESTE","GO","GOIÁS","PALMINÓPOLIS","CERRADO","0","0","38769.30000000000","25339.47208519","2017"
"17","1716208","NORTE","TO","TOCANTINS","PARANÃ","CERRADO","0","0","1126021.60000000009","0.00000000","2017"
"29","2923704","NORDESTE","BA","BAHIA","PARATINGA","CERRADO","0","0","262411.79999999999","0.00000000","2017"
"35","3535507","SUDESTE","SP","SÃO PAULO","PARAGUAÇU PAULISTA","CERRADO","0","0","100149.20000000000","11400.43269487","2017"
"52","5216304","CENTRO-OESTE","GO","GOIÁS","PARANAIGUARA","CERRADO","0","0","115362.30000000000","10024.52243616","2017"
"31","3147105","SUDESTE","MG","MINAS GERAIS","PARÁ DE MINAS","CERRADO","0","0","55124.70000000000","8821.78024510","2017"
"52","5216007","CENTRO-OESTE","GO","GOIÁS","PANAMÁ","CERRADO","0","0","43381.70000000000","9182.35668667","2017"
"52","5215652","CENTRO-OESTE","GO","GOIÁS","PALESTINA DE GOIÁS","CERRADO","0","0","132068.70000000001","80637.49455578","2017"
"22","2207702","NORDESTE","PI","PIAUÍ","PARNAÍBA","CERRADO","0","0","43422.90000000000","1710.85528410","2017"
"35","3535804","SUDESTE","SP","SÃO PAULO","PARANAPANEMA","CERRADO","0","0","101872.39999999999","15116.52342985","2017"
"31","3147402","SUDESTE","MG","MINAS GERAIS","PARAOPEBA","CERRADO","0","0","62562.30000000000","28468.56734613","2017"
"35","3536109","SUDESTE","SP","SÃO PAULO","PARDINHO","CERRADO","0","0","20989.40000000000","282.44345515","2017"
"31","3147006","SUDESTE","MG","MINAS GERAIS","PARACATU","CERRADO","0","0","822959.50000000000","219306.25539256","2017"
"31","3147956","SUDESTE","MG","MINAS GERAIS","PATIS","CERRADO","0","0","44419.60000000000","20043.49541831","2017"
"35","3536307","SUDESTE","SP","SÃO PAULO","PATROCÍNIO PAULISTA","CERRADO","0","0","60284.80000000000","4654.58500332","2017"
"22","2207793","NORDESTE","PI","PIAUÍ","PAU D'ARCO DO PIAUÍ","CERRADO","0","0","43081.70000000000","124.37810054","2017"
"35","3536570","SUDESTE","SP","SÃO PAULO","PAULISTÂNIA","CERRADO","0","0","25617.80000000000","4036.04642254","2017"
"35","3536505","SUDESTE","SP","SÃO PAULO","PAULÍNIA","CERRADO","0","0","13877.70000000000","1324.24278636","2017"
"31","3147907","SUDESTE","MG","MINAS GERAIS","PASSOS","CERRADO","0","0","133807.00000000000","37163.61450079","2017"
"35","3536604","SUDESTE","SP","SÃO PAULO","PAULO DE FARIA","CERRADO","0","0","73798.60000000001","867.56401189","2017"
"52","5215702","CENTRO-OESTE","GO","GOIÁS","PALMEIRAS DE GOIÁS","CERRADO","0","0","153969.20000000001","78205.90417462","2017"
"21","2108108","NORDESTE","MA","MARANHÃO","PAULO RAMOS","CERRADO","0","0","116860.89999999999","11988.53233350","2017"
"51","5106307","CENTRO-OESTE","MT","MATO GROSSO","PARANATINGA","CERRADO","0","0","2416244.39999999991","392617.27180762","2017"
"35","3536703","SUDESTE","SP","SÃO PAULO","PEDERNEIRAS","CERRADO","0","0","72873.50000000000","4861.88969037","2017"
"22","2207850","NORDESTE","PI","PIAUÍ","PAVUSSU","CERRADO","0","0","109069.70000000000","341.45073683","2017"
"35","3537008","SUDESTE","SP","SÃO PAULO","PEDREGULHO","CERRADO","0","0","71260.39999999999","6897.43191150","2017"
"31","3149200","SUDESTE","MG","MINAS GERAIS","PEDRINÓPOLIS","CERRADO","0","0","35789.10000000000","6466.03279093","2017"
